file,algo,level,target,n,seed_idx,interaction_edges,num_qubits,depth,size,num_2q_gates,program_communication,critical_depth,entanglement_ratio,parallelism,liveness,fiedler_topology,spectral_entropy_topology,laplacian_max_eig_topology,spectral_gap_ratio_topology,effective_resistance,log_spanning_trees,laplacian_energy,von_neumann_entropy,fiedler_2q_weighted,spectral_entropy_2q_weighted,gini_2q_multiplicity,edge_weight_mean_2q,edge_weight_max_2q,log_estrada_index,graph_density,graph_diameter,avg_clustering,n_components,max_degree,degree_variance,assortativity,num_triangles,twoq_temporal_locality,gate_entropy,num_unique_gates,depth_per_qubit,fiedler_at_half_depth,time_to_connected,has_2q_interactions,n_rotation_gates,mean_abs_angle,std_angle,sum_sin_sq_half,mean_angle_squared,angle_position_weighted,n_qubits,device,status,pre_routing_depth,pre_routing_2q,bare_routed_2q,bare_routed_depth,bare_n_active,mirror_routed_2q,mirror_routed_depth,mirror_n_active,mirror_over_bare_2q,err
graphstate_indep_none_12_s13.qasm,graphstate,indep,none,12,13,"[[0, 1], [0, 6], [0, 9], [1, 3], [1, 11], [2, 3], [2, 7], [2, 11], [3, 4], [4, 5], [4, 11], [5, 6], [5, 9], [6, 10], [7, 8], [7, 10], [8, 9], [8, 10]]",12.0,11.0,30.0,18.0,0.2727272727272727,0.5,0.6,0.1570247933884297,0.4545454545454545,0.7639320225002093,2.276163690334346,5.791287847477918,0.1319105598995392,4.8030303030303045,8.908153613321518,35.99999999999998,3.532654204998708,0.7639320225002093,2.276163690334346,0.0,1.0,1.0,3.786799923874247,0.2727272727272727,3.0,0.0833333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,0.9166666666666666,4.1509910928252017e-17,0.7272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,10.0,18.0,60.0,104.0,13.0,123.0,225.0,13.0,2.05,
graphstate_indep_none_12_s14.qasm,graphstate,indep,none,12,14,"[[0, 5], [0, 7], [0, 11], [1, 3], [1, 4], [1, 9], [2, 7], [2, 8], [2, 11], [3, 6], [3, 11], [4, 6], [4, 7], [5, 8], [5, 10], [6, 10], [8, 9], [9, 10]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,1.0967880740884468,2.28138077612431,5.7092753594369245,0.192106354140995,4.471428571428572,9.100525505968974,35.999999999999986,3.5483054623686003,1.0967880740884468,2.28138077612431,0.0,1.0,1.0,3.744487537624667,0.2727272727272727,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.6730116670092565,2.0,0.8333333333333334,1.232197522100685e-16,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,57.0,89.0,12.0,109.0,178.0,12.0,1.912280701754386,
graphstate_indep_none_12_s15.qasm,graphstate,indep,none,12,15,"[[0, 3], [0, 6], [0, 10], [1, 3], [1, 4], [1, 11], [2, 4], [2, 8], [2, 11], [3, 6], [4, 6], [5, 7], [5, 9], [5, 10], [7, 8], [7, 10], [8, 9], [9, 11]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.6570769172228296,2.2715625748130086,5.732050807568886,0.1146320818292804,5.107051282051283,8.738735461363474,36.00000000000004,3.5188508584346967,0.6570769172228296,2.2715625748130086,0.0,1.0,1.0,3.821351686951077,0.2727272727272727,4.0,0.1666666666666666,1.0,3.0,0.0,0.0,2.0,0.0,0.6730116670092565,2.0,0.8333333333333334,7.739967151793363e-17,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,48.0,85.0,13.0,96.0,146.0,13.0,2.0,
graphstate_indep_none_12_s16.qasm,graphstate,indep,none,12,16,"[[0, 4], [0, 8], [0, 9], [1, 5], [1, 10], [1, 11], [2, 3], [2, 4], [2, 6], [3, 8], [3, 9], [4, 11], [5, 7], [5, 10], [6, 7], [6, 8], [7, 10], [9, 11]]",12.0,7.0,30.0,18.0,0.2727272727272727,0.2777777777777778,0.6,0.2987012987012987,0.7142857142857143,0.4912159535298795,2.270548191628412,5.623861247817204,0.0873449631639713,5.412464985994402,8.650324504019418,35.99999999999999,3.5158077088809065,0.4912159535298795,2.270548191628412,0.0,1.0,1.0,3.8264763436853504,0.2727272727272727,4.0,0.1666666666666666,1.0,3.0,0.0,0.0,2.0,0.0,0.6730116670092565,2.0,0.5833333333333334,0.0,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,6.0,18.0,63.0,80.0,12.0,112.0,163.0,12.0,1.7777777777777777,
graphstate_indep_none_12_s17.qasm,graphstate,indep,none,12,17,"[[0, 4], [0, 7], [0, 8], [1, 2], [1, 6], [1, 8], [2, 3], [2, 10], [3, 4], [3, 10], [4, 5], [5, 7], [5, 9], [6, 9], [6, 10], [7, 11], [8, 11], [9, 11]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.7207090326392451,2.2761016344339047,5.768898470913932,0.1249300947612391,4.826797385620914,8.901638932300328,36.00000000000001,3.532468037297384,0.7207090326392451,2.2761016344339047,0.0,1.0,1.0,3.786935075685248,0.2727272727272727,4.0,0.0833333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,0.8333333333333334,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,66.0,85.0,12.0,138.0,176.0,16.0,2.090909090909091,
graphstate_indep_none_12_s18.qasm,graphstate,indep,none,12,18,"[[0, 1], [0, 9], [0, 11], [1, 7], [1, 8], [2, 5], [2, 6], [2, 11], [3, 4], [3, 10], [3, 11], [4, 5], [4, 7], [5, 10], [6, 8], [6, 9], [7, 10], [8, 9]]",12.0,8.0,30.0,18.0,0.2727272727272727,0.3333333333333333,0.6,0.25,0.625,0.6398655736015035,2.275526213940239,5.716566019231025,0.1119318086153365,4.940709219858158,8.860782895806313,36.000000000000014,3.5307417758163875,0.6398655736015035,2.275526213940239,0.0,1.0,1.0,3.7910165592357785,0.2727272727272727,4.0,0.0833333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,0.6666666666666666,0.1152621852538405,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,7.0,18.0,69.0,84.0,12.0,114.0,143.0,12.0,1.6521739130434785,
graphstate_indep_none_12_s19.qasm,graphstate,indep,none,12,19,"[[0, 2], [0, 3], [0, 11], [1, 3], [1, 7], [1, 10], [2, 3], [2, 10], [4, 5], [4, 9], [4, 11], [5, 6], [5, 9], [6, 7], [6, 8], [7, 8], [8, 10], [9, 11]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.4858630706647092,2.2629945035620147,5.414213562373094,0.0897384384763262,5.788095238095235,8.407378325409033,35.99999999999998,3.493146644681715,0.4858630706647092,2.2629945035620147,0.0,1.0,1.0,3.8793973102175103,0.2727272727272727,4.0,0.3333333333333333,1.0,3.0,0.0,0.0,4.0,0.0,0.6730116670092565,2.0,0.8333333333333334,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,48.0,71.0,13.0,82.0,142.0,12.0,1.7083333333333333,
graphstate_indep_none_12_s2.qasm,graphstate,indep,none,12,2,"[[0, 1], [0, 4], [0, 6], [1, 6], [1, 9], [2, 3], [2, 7], [2, 8], [3, 5], [3, 9], [4, 5], [4, 6], [5, 11], [7, 8], [7, 10], [8, 10], [9, 11], [10, 11]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.3542486889354096,2.2624239918950657,5.64575131106459,0.0627460668062282,6.249999999999998,8.317766166719347,36.00000000000001,3.491435109680868,0.3542486889354096,2.2624239918950657,0.0,1.0,1.0,3.878582756991958,0.2727272727272727,5.0,0.3333333333333333,1.0,3.0,0.0,0.0,4.0,0.0,0.6730116670092565,2.0,0.8333333333333334,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,51.0,78.0,16.0,86.0,127.0,12.0,1.6862745098039216,
graphstate_indep_none_12_s20.qasm,graphstate,indep,none,12,20,"[[0, 5], [0, 7], [0, 9], [1, 2], [1, 6], [1, 8], [2, 3], [2, 7], [3, 4], [3, 11], [4, 8], [4, 10], [5, 8], [5, 9], [6, 7], [6, 11], [9, 10], [10, 11]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.945462012533729,2.2780122203026787,5.583082222403919,0.1693440961230622,4.614444444444446,8.999619340660525,35.999999999999986,3.5381997949037065,0.945462012533729,2.2780122203026787,0.0,1.0,1.0,3.769923598498288,0.2727272727272727,3.0,0.0833333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,0.8333333333333334,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,60.0,85.0,12.0,127.0,202.0,13.0,2.1166666666666667,
graphstate_indep_none_12_s21.qasm,graphstate,indep,none,12,21,"[[0, 4], [0, 8], [0, 10], [1, 3], [1, 7], [1, 10], [2, 3], [2, 9], [2, 11], [3, 5], [4, 5], [4, 9], [5, 7], [6, 8], [6, 10], [6, 11], [7, 9], [8, 11]]",12.0,9.0,30.0,18.0,0.2727272727272727,0.3888888888888889,0.6,0.2121212121212121,0.5555555555555556,0.726538782824005,2.2767011174350933,5.695229550756924,0.1275697101142208,4.788829787234045,8.925321416943884,35.99999999999999,3.5342664863009503,0.726538782824005,2.2767011174350933,0.0,1.0,1.0,3.7809184168908927,0.2727272727272727,4.0,0.0833333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,0.75,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,8.0,18.0,72.0,117.0,12.0,120.0,160.0,12.0,1.6666666666666667,
graphstate_indep_none_12_s22.qasm,graphstate,indep,none,12,22,"[[0, 4], [0, 6], [0, 10], [1, 3], [1, 7], [1, 9], [2, 4], [2, 7], [2, 8], [3, 9], [3, 11], [4, 10], [5, 6], [5, 8], [5, 11], [6, 11], [7, 9], [8, 10]]",12.0,9.0,30.0,18.0,0.2727272727272727,0.3888888888888889,0.6,0.2121212121212121,0.5555555555555556,0.4774211437442794,2.2640699317685384,5.348514037160319,0.0892623895959252,5.690112994350291,8.459564078579596,35.99999999999999,3.4963729293012857,0.4774211437442794,2.2640699317685384,0.0,1.0,1.0,3.870270814443833,0.2727272727272727,4.0,0.3333333333333333,1.0,3.0,0.0,0.0,4.0,0.0,0.6730116670092565,2.0,0.75,7.291122400319467e-18,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,8.0,18.0,48.0,80.0,12.0,102.0,171.0,12.0,2.125,
graphstate_indep_none_12_s23.qasm,graphstate,indep,none,12,23,"[[0, 1], [0, 6], [0, 8], [1, 7], [1, 9], [2, 3], [2, 4], [2, 5], [3, 6], [3, 10], [4, 5], [4, 11], [5, 11], [6, 10], [7, 8], [7, 11], [8, 9], [9, 10]]",12.0,9.0,30.0,18.0,0.2727272727272727,0.3888888888888889,0.6,0.2121212121212121,0.5555555555555556,0.4900076023061114,2.2664985918153087,5.680591249967705,0.0862599649832043,5.605661881977672,8.520388082312758,36.0,3.5036589094415977,0.4900076023061114,2.2664985918153087,0.0,1.0,1.0,3.856107608335052,0.2727272727272727,4.0,0.25,1.0,3.0,0.0,0.0,3.0,0.0,0.6730116670092565,2.0,0.75,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,8.0,18.0,54.0,75.0,14.0,94.0,109.0,12.0,1.7407407407407407,
graphstate_indep_none_12_s24.qasm,graphstate,indep,none,12,24,"[[0, 6], [0, 8], [0, 11], [1, 3], [1, 4], [1, 7], [2, 6], [2, 9], [2, 11], [3, 5], [3, 10], [4, 7], [4, 11], [5, 6], [5, 10], [7, 8], [8, 9], [9, 10]]",12.0,9.0,30.0,18.0,0.2727272727272727,0.3888888888888889,0.6,0.2121212121212121,0.5555555555555556,0.91790547437128,2.27459695954504,5.38937330109771,0.1703176646131231,4.764337899543382,8.895629627136476,35.999999999999986,3.527954012630792,0.91790547437128,2.27459695954504,0.0,1.0,1.0,3.7950533618912896,0.2727272727272727,3.0,0.1666666666666666,1.0,3.0,0.0,0.0,2.0,0.0,0.6730116670092565,2.0,0.75,0.1202161138370642,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,8.0,18.0,51.0,77.0,12.0,126.0,229.0,15.0,2.4705882352941178,
graphstate_indep_none_12_s25.qasm,graphstate,indep,none,12,25,"[[0, 5], [0, 10], [0, 11], [1, 2], [1, 3], [1, 6], [2, 3], [2, 9], [3, 6], [4, 7], [4, 10], [4, 11], [5, 8], [5, 11], [6, 9], [7, 8], [7, 10], [8, 9]]",12.0,8.0,30.0,18.0,0.2727272727272727,0.3333333333333333,0.6,0.25,0.625,0.1807874212157192,2.257720704668008,5.390059870386168,0.0335408929702235,8.807142857142876,7.832014180505466,36.00000000000001,3.477325247999695,0.1807874212157192,2.257720704668008,0.0,1.0,1.0,3.9010305918631847,0.2727272727272727,5.0,0.3333333333333333,1.0,3.0,0.0,0.0,4.0,0.0,0.6730116670092565,2.0,0.6666666666666666,1.7608733460271657e-17,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,7.0,18.0,51.0,61.0,13.0,102.0,140.0,13.0,2.0,
graphstate_indep_none_12_s26.qasm,graphstate,indep,none,12,26,"[[0, 6], [0, 7], [0, 11], [1, 2], [1, 3], [1, 4], [2, 3], [2, 9], [3, 6], [4, 10], [4, 11], [5, 6], [5, 8], [5, 9], [7, 8], [7, 10], [8, 11], [9, 10]]",12.0,11.0,30.0,18.0,0.2727272727272727,0.5,0.6,0.1570247933884297,0.4545454545454545,0.8773050196297674,2.2783684216813413,5.362339832857439,0.1636048902111965,4.615237803633396,9.007612005404566,35.999999999999986,3.539268399039695,0.8773050196297674,2.2783684216813413,0.0,1.0,1.0,3.765781533941452,0.2727272727272727,3.0,0.0833333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,0.9166666666666666,1.163818181810806e-16,0.6363636363636364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,10.0,18.0,63.0,107.0,15.0,118.0,173.0,13.0,1.873015873015873,
graphstate_indep_none_12_s27.qasm,graphstate,indep,none,12,27,"[[0, 8], [0, 9], [0, 10], [1, 4], [1, 5], [1, 7], [2, 4], [2, 6], [2, 9], [3, 6], [3, 8], [3, 11], [4, 9], [5, 7], [5, 8], [6, 11], [7, 10], [10, 11]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.8850924585232454,2.2715593090549637,5.302775637731996,0.1669111648294817,4.8706349206349175,8.8128434335172,36.00000000000001,3.518841061160561,0.8850924585232454,2.2715593090549637,0.0,1.0,1.0,3.8162013911274513,0.2727272727272727,3.0,0.25,1.0,3.0,0.0,0.0,3.0,0.0,0.6730116670092565,2.0,0.8333333333333334,5.397737185152528e-16,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,60.0,80.0,15.0,120.0,180.0,12.0,2.0,
graphstate_indep_none_12_s28.qasm,graphstate,indep,none,12,28,"[[0, 1], [0, 3], [0, 10], [1, 3], [1, 9], [2, 4], [2, 9], [2, 11], [3, 5], [4, 7], [4, 8], [5, 6], [5, 8], [6, 10], [6, 11], [7, 8], [7, 9], [10, 11]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.7265387828240063,2.270409047161765,5.363608637402023,0.1354570834563949,5.008227848101265,8.7514744871409,35.99999999999998,3.5153902754809674,0.7265387828240063,2.270409047161765,0.0,1.0,1.0,3.825927283652952,0.2727272727272727,4.0,0.25,1.0,3.0,0.0,0.0,3.0,0.0,0.6730116670092565,2.0,0.8333333333333334,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,54.0,84.0,13.0,116.0,183.0,12.0,2.1481481481481484,
graphstate_indep_none_12_s29.qasm,graphstate,indep,none,12,29,"[[0, 3], [0, 4], [0, 6], [1, 7], [1, 9], [1, 11], [2, 3], [2, 9], [2, 11], [3, 6], [4, 6], [4, 8], [5, 7], [5, 8], [5, 9], [7, 10], [8, 10], [10, 11]]",12.0,11.0,30.0,18.0,0.2727272727272727,0.5,0.6,0.1570247933884297,0.4545454545454545,0.4858630706647098,2.270171567963735,5.866198262509023,0.0828241816799594,5.439393939393936,8.636219897837881,36.00000000000001,3.5146778378868766,0.4858630706647098,2.270171567963735,0.0,1.0,1.0,3.829818091253845,0.2727272727272727,4.0,0.1666666666666666,1.0,3.0,0.0,0.0,2.0,0.0,0.6730116670092565,2.0,0.9166666666666666,7.041015286913322e-16,0.6363636363636364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,10.0,18.0,57.0,113.0,16.0,82.0,158.0,13.0,1.4385964912280702,
graphstate_indep_none_12_s3.qasm,graphstate,indep,none,12,3,"[[0, 4], [0, 5], [0, 6], [1, 3], [1, 7], [1, 8], [2, 5], [2, 6], [2, 10], [3, 6], [3, 11], [4, 5], [4, 11], [7, 9], [7, 10], [8, 9], [8, 11], [9, 10]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.6283262579697875,2.2723314816361118,5.611284053531125,0.1119754858202888,5.064918414918415,8.769507120030227,36.00000000000001,3.521157578904005,0.6283262579697875,2.2723314816361118,0.0,1.0,1.0,3.813760091175094,0.2727272727272727,4.0,0.1666666666666666,1.0,3.0,0.0,0.0,2.0,0.0,0.6730116670092565,2.0,0.8333333333333334,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,57.0,78.0,13.0,123.0,189.0,12.0,2.1578947368421053,
graphstate_indep_none_12_s30.qasm,graphstate,indep,none,12,30,"[[0, 4], [0, 6], [0, 11], [1, 4], [1, 8], [1, 10], [2, 3], [2, 6], [2, 7], [3, 7], [3, 8], [4, 9], [5, 7], [5, 8], [5, 9], [6, 10], [9, 11], [10, 11]]",12.0,12.0,30.0,18.0,0.2727272727272727,0.5555555555555556,0.6,0.1363636363636363,0.4166666666666667,0.7328864329357779,2.2765930304067954,5.5946925604230415,0.1309967303869796,4.795023380093523,8.920656296853723,35.99999999999997,3.533942225216057,0.7328864329357779,2.2765930304067954,0.0,1.0,1.0,3.78216400355604,0.2727272727272727,4.0,0.0833333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,1.0,3.446996678963886e-17,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,11.0,18.0,66.0,110.0,12.0,132.0,242.0,12.0,2.0,
graphstate_indep_none_12_s31.qasm,graphstate,indep,none,12,31,"[[0, 2], [0, 3], [0, 7], [1, 7], [1, 8], [1, 11], [2, 4], [2, 9], [3, 4], [3, 11], [4, 8], [5, 6], [5, 10], [5, 11], [6, 9], [6, 10], [7, 8], [9, 10]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.4800256836266346,2.268094732134517,5.3981913607507,0.0889234285240084,5.498385494287138,8.588210678651516,35.99999999999998,3.5084473303992225,0.4800256836266346,2.268094732134517,0.0,1.0,1.0,3.841278816219316,0.2727272727272727,4.0,0.25,1.0,3.0,0.0,0.0,3.0,0.0,0.6730116670092565,2.0,0.8333333333333334,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,57.0,100.0,13.0,117.0,179.0,13.0,2.0526315789473686,
graphstate_indep_none_12_s32.qasm,graphstate,indep,none,12,32,"[[0, 1], [0, 10], [0, 11], [1, 8], [1, 9], [2, 3], [2, 5], [2, 11], [3, 4], [3, 6], [4, 5], [4, 6], [5, 6], [7, 8], [7, 9], [7, 10], [8, 11], [9, 10]]",12.0,8.0,30.0,18.0,0.2727272727272727,0.3333333333333333,0.6,0.25,0.625,0.1791538184643947,2.2600392309665924,5.624039904113559,0.0318550048575148,8.803030303030306,7.878534196140361,35.99999999999999,3.4842808268954477,0.1791538184643947,2.2600392309665924,0.0,1.0,1.0,3.8875080801960737,0.2727272727272727,6.0,0.25,1.0,3.0,0.0,0.0,3.0,0.0,0.6730116670092565,2.0,0.6666666666666666,2.5318322766710733e-16,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,7.0,18.0,54.0,78.0,12.0,102.0,141.0,12.0,1.8888888888888888,
graphstate_indep_none_12_s33.qasm,graphstate,indep,none,12,33,"[[0, 8], [0, 9], [0, 10], [1, 4], [1, 5], [1, 11], [2, 4], [2, 7], [2, 11], [3, 5], [3, 8], [3, 9], [4, 7], [5, 11], [6, 7], [6, 8], [6, 10], [9, 10]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.4242265273480642,2.2665699927184138,5.388489747541712,0.0787282795780767,5.7782051282051246,8.491875383431953,36.0,3.5038731121509112,0.4242265273480642,2.2665699927184138,0.0,1.0,1.0,3.852711621819586,0.2727272727272727,4.0,0.25,1.0,3.0,0.0,0.0,3.0,0.0,0.6730116670092565,2.0,0.8333333333333334,3.4063927181367783e-16,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,48.0,82.0,13.0,76.0,107.0,12.0,1.5833333333333333,
graphstate_indep_none_12_s34.qasm,graphstate,indep,none,12,34,"[[0, 1], [0, 4], [0, 7], [1, 5], [1, 8], [2, 3], [2, 8], [2, 9], [3, 6], [3, 10], [4, 6], [4, 7], [5, 9], [5, 11], [6, 8], [7, 11], [9, 10], [10, 11]]",12.0,11.0,30.0,18.0,0.2727272727272727,0.5,0.6,0.1570247933884297,0.4545454545454545,0.8773050196297686,2.277179594149956,5.715937008281991,0.1534840251665852,4.686001026035654,8.961494323309601,35.999999999999964,3.5357019164455386,0.8773050196297686,2.277179594149956,0.0,1.0,1.0,3.777951656558508,0.2727272727272727,4.0,0.0833333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,0.9166666666666666,0.0,0.7272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,10.0,18.0,66.0,78.0,12.0,132.0,210.0,12.0,2.0,
graphstate_indep_none_12_s35.qasm,graphstate,indep,none,12,35,"[[0, 5], [0, 7], [0, 9], [1, 3], [1, 4], [1, 6], [2, 3], [2, 7], [2, 9], [3, 11], [4, 8], [4, 10], [5, 8], [5, 10], [6, 7], [6, 10], [8, 11], [9, 11]]",12.0,8.0,30.0,18.0,0.2727272727272727,0.3333333333333333,0.6,0.25,0.625,1.0000000000000009,2.2805318476000345,5.56155281280883,0.1798058983988963,4.533333333333332,9.064157861798105,35.99999999999999,3.5457586767957747,1.0000000000000009,2.2805318476000345,0.0,1.0,1.0,3.7533697808586335,0.2727272727272727,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.6730116670092565,2.0,0.6666666666666666,2.9435860178442444e-16,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,7.0,18.0,69.0,96.0,12.0,132.0,201.0,12.0,1.9130434782608696,
graphstate_indep_none_12_s36.qasm,graphstate,indep,none,12,36,"[[0, 7], [0, 9], [0, 11], [1, 2], [1, 5], [1, 11], [2, 4], [2, 10], [3, 4], [3, 7], [3, 8], [4, 5], [5, 9], [6, 7], [6, 8], [6, 10], [8, 11], [9, 10]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,1.0661926923934235,2.281978651169198,5.670896456565074,0.1880113136537902,4.436277717193747,9.123692565250511,36.00000000000004,3.550099087503265,1.0661926923934235,2.281978651169198,0.0,1.0,1.0,3.7381762580126017,0.2727272727272727,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.6730116670092565,2.0,0.8333333333333334,1.0726755719725691e-16,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,69.0,128.0,12.0,126.0,224.0,16.0,1.826086956521739,
graphstate_indep_none_12_s37.qasm,graphstate,indep,none,12,37,"[[0, 1], [0, 3], [0, 8], [1, 7], [1, 9], [2, 9], [2, 10], [2, 11], [3, 5], [3, 6], [4, 5], [4, 10], [4, 11], [5, 6], [6, 8], [7, 10], [7, 11], [8, 9]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.6641660366218128,2.274857495987303,5.631576757520977,0.1179360710541356,4.965686274509804,8.837100411162757,35.99999999999999,3.52873562195758,0.6641660366218128,2.274857495987303,0.0,1.0,1.0,3.798157124881936,0.2727272727272727,4.0,0.0833333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,0.8333333333333334,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,63.0,110.0,13.0,114.0,181.0,14.0,1.809523809523809,
graphstate_indep_none_12_s38.qasm,graphstate,indep,none,12,38,"[[0, 1], [0, 2], [0, 9], [1, 3], [1, 4], [2, 7], [2, 8], [3, 10], [3, 11], [4, 5], [4, 7], [5, 6], [5, 10], [6, 8], [6, 10], [7, 11], [8, 9], [9, 11]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.9353480396825756,2.278600733599798,5.395324435583063,0.173362705218207,4.581079993561888,9.022081222515473,36.00000000000001,3.539965334795066,0.9353480396825756,2.278600733599798,0.0,1.0,1.0,3.763818708294348,0.2727272727272727,3.0,0.0833333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,0.8333333333333334,1.0785401752195159e-16,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,72.0,114.0,13.0,126.0,159.0,13.0,1.75,
graphstate_indep_none_12_s39.qasm,graphstate,indep,none,12,39,"[[0, 1], [0, 4], [0, 10], [1, 2], [1, 10], [2, 6], [2, 7], [3, 5], [3, 7], [3, 11], [4, 8], [4, 9], [5, 8], [5, 9], [6, 7], [6, 10], [8, 11], [9, 11]]",12.0,10.0,30.0,18.0,0.2727272727272727,0.4444444444444444,0.6,0.1818181818181818,0.5,0.4384471871911689,2.268604705770072,5.842235679324306,0.0750478431985952,5.691228070175444,8.542860938164813,36.000000000000014,3.5099772513058847,0.4384471871911689,2.268604705770072,0.0,1.0,1.0,3.842401105522785,0.2727272727272727,4.0,0.1666666666666666,1.0,3.0,0.0,0.0,2.0,0.0,0.6730116670092565,2.0,0.8333333333333334,8.197181474522672e-17,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FakeBrisbane,routed,9.0,18.0,51.0,93.0,13.0,82.0,145.0,13.0,1.607843137254902,
